UF,municipality,code,area_de_ponderacao,N,P_AGUAENC,P_AGUAENCDENTRO,P_AGUAREDE,P_ESGOTOPUB,P_ESGOTOQUAL,P_MATPAREDES,P_OVERCROWDING,P_DESEMP,P_ENSFUND,P_ENSMED,P_ENSSUP,P_FORTRAB,P_FREQESCOLA
33,04557,3304557,3304557005096,13007.99996614456,99.99999979045242,98.93797735567205,99.82117061736062,95.3004960087128,96.36336119147018,99.53735549934208,2.283978497143835,7.112800452159718,73.27041180833476,57.41232553846203,20.62995778251207,59.60230903001502,94.728974532336
33,04557,3304557,3304557005097,14983.00001001358,100.0000031308446,96.79833915361087,98.3912674120802,97.77426310974988,98.45170117841917,99.81039229824091,3.800789976958185,9.639256622540415,74.82912133637001,58.43021034452249,14.40296789223794,59.81296575027955,89.17883688118309
33,04557,3304557,3304557005098,9267.000045537949,100.0000006897608,99.80635962274391,100.0000006897608,97.72144893941004,99.09617316734511,99.80635962274391,4.953822400420904,6.595468701561913,72.96466388797853,50.46298058878165,14.33056236710399,51.3174469146179,85.41135466657579
33,04557,3304557,3304557005099,15865.00010967255,99.78540115407668,97.46657710638829,99.78540115407668,99.86675704712979,99.86675704712979,98.80462564178742,6.721438706154004,7.216395798604935,62.25607703090645,42.75362324842717,12.15600226714741,60.11490609380417,93.419687775895
33,04557,3304557,3304557005100,9190.000043392181,100.0000005878974,99.74877751083113,99.84072357765399,98.37667357060127,99.44351484882645,99.86021153745241,.4034913028590381,4.176631133304909,84.58610596135259,71.68590754445177,31.87830357637722,62.70612096122932,97.49336307868361
33,04557,3304557,3304557005101,14243.00001907349,99.83606179011986,98.65045850165188,99.62872742908075,98.55274200672284,98.95660766633227,99.38680995255709,4.540828318567947,7.732115441467613,68.57680087559856,48.7050046591321,14.58824962901417,60.84747074637562,89.54257213044912
33,04557,3304557,3304557005102,8445.000004053116,99.67744933819631,98.99462887697155,99.67744933819631,98.6851263573044,99.5719915968948,100.0000002459274,1.854441031173337,6.507841841084883,78.69596168602584,67.07363652531058,23.49446812295355,56.42533952195663,91.95576636120677
33,04557,3304557,3304557005103,10282.00000619888,99.99999984793249,99.14648235935601,99.54145549490931,95.2871464243799,97.43071073244209,99.11259576838347,2.18832296304754,8.327171727432869,75.24858601827873,61.88144827028736,14.94284186628647,60.29988295631483,97.43745932355523
33,04557,3304557,3304557005104,9145.999973297119,99.99999942956492,99.99999942956492,99.17324202833697,98.70427476707846,99.3946970673278,99.77822162909433,3.842853277456015,5.461207468761131,75.27868828037754,59.4909586769063,20.63277732522693,57.14559530606493,88.14213303849101
33,04557,3304557,3304557005105,8431.999984502792,99.99999966821633,99.99999966821633,99.99999966821633,97.11665191571228,98.11116391210817,99.99999966821633,6.257847079541534,5.771720869233832,75.1995063648792,58.8816133531509,16.99761764612049,61.39766764536034,90.31038573011756
33,04557,3304557,3304557005106,9460.999993085861,99.74877235945314,99.56531102070585,99.74877235945314,98.28564240597188,98.98475306108594,98.82227611378767,8.256059396080673,8.271289913682267,57.79985867848154,37.19929732615128,6.554385060735513,62.55264592182357,84.63448020629585
33,04557,3304557,3304557005107,10639.99997234344,99.99999995925464,99.27281907876022,99.60465574986301,93.75268355361186,94.96718716691248,99.85011099488474,4.91634460631758,9.076808567624539,73.28773415356409,55.18785882741213,15.71343356044963,64.92074679408688,90.1745262555778
33,04557,3304557,3304557005108,9733.999994039536,100.0000001833541,95.72951895825099,98.85985754372086,89.71834288968239,98.14702424046118,99.28995330410544,7.029710151255131,7.386297165066935,68.44861472200137,52.40635913505685,12.60763541213237,61.84482285461854,87.63497746549547
33,04557,3304557,3304557005109,8930.999974966049,99.99999994615791,94.18051486572949,99.13987240724964,93.28497873793822,96.18989361624699,99.70557220949559,7.095540333830286,6.49194393408834,76.74243189539993,56.59643756225705,10.74941495899111,56.97212881859741,90.85224004229531
33,04557,3304557,3304557005110,8552.999985218048,99.79645859348238,98.34972372409538,99.43592024865211,93.85964166503982,97.88558992222534,99.78776127463789,2.220685038628289,8.255985085270368,77.00618540111464,60.55652524519246,15.90838513511699,57.08913687922177,87.0786746032536
33,04557,3304557,3304557005111,8373.000006914139,99.99999966239557,98.40446718371822,97.65404589415994,95.44974011878367,97.5626044353703,99.18082020012662,9.760469316825038,6.885246466845274,65.20756361569511,45.16836206385051,7.752828317461535,64.38598859167541,97.67558975145221
33,04557,3304557,3304557005112,10377.99995708466,99.99999959836714,99.61551720625721,99.64069848065265,93.85809745290317,97.8429296577815,99.47276483871974,6.638994300737977,5.799152737017721,71.0302425082773,52.31050568982027,12.46570283547044,60.63597614847822,97.70954814739525
33,04557,3304557,3304557005113,12951.00002479553,99.72075666009914,99.05457533604931,98.56573719007429,95.84083881054539,97.33067065535579,98.95528058113996,6.487806877703406,7.373832984012552,69.87862195528578,48.37342529499438,10.87288181879558,60.63673544558696,88.85274957865477
33,04557,3304557,3304557005114,9233.999990224838,99.99999983920134,99.08668529460556,99.99999983920134,96.90670070922351,97.61747310622013,99.73760452339775,8.843401755439118,7.369351163652027,62.35596823244123,41.22361039626412,6.935020297532901,58.93597956892336,89.59749792702496
33,04557,3304557,3304557005115,14312.99999713898,99.99999777646735,97.60198013391346,99.46131428005174,90.96576213487424,91.2969094060827,99.60481374291703,9.387326112482697,7.562974339816719,48.94090607122052,28.84098340873607,5.051650005043484,58.47513990011066,78.16634424962103
33,04557,3304557,3304557005116,15248.99993228912,99.85321434214711,99.48795433156192,98.57335322885774,89.40161566715688,97.14187203207985,99.99999823048711,4.350537236314267,8.569752931362018,77.20606447546743,59.29690981283784,16.19808376126457,57.16518574918155,90.93073336407542
33,04557,3304557,3304557005117,14902.00000333786,99.99999983119778,99.84622285119258,99.60244482499547,97.17688500531949,99.37320808530785,99.99999983119778,5.576663883402944,8.564439171459526,73.81704696163069,56.66954978660215,14.10905273223761,59.45719956507673,90.43938512913883
33,04557,3304557,3304557005118,15797.000015378,99.99999993888196,99.61813261907082,99.86336320580449,83.97133088146802,95.14230604690965,99.66141377517488,8.223296990036033,10.2413964952575,71.86449631990399,49.89467359264381,10.00476141925901,59.29976134138997,92.45500538963825
33,04557,3304557,3304557005119,13610.99998569489,99.51824732706882,97.43152687442489,99.29949250654317,98.60989390290342,98.60989390290342,99.60097033181228,4.422467586118728,7.214936846867204,72.29710098472424,57.20231430896092,20.34107547660824,61.39830593310762,85.80544465221465
33,04557,3304557,3304557005120,10685.99998807907,99.99999866704457,95.8009596390184,97.18907091883011,98.484507977264,98.484507977264,99.76215916103683,6.100435118423775,6.896925761247985,68.47284531977493,52.32573752291501,16.51109899394214,64.92074829293415,83.4418932441622
33,04557,3304557,3304557005121,11306.00002348423,100.0000010921212,100.0000010921212,99.73358206698322,99.46776141659939,100.0000010921212,99.82021541582071,.9423898161912803,6.390790695877513,89.06682933557022,80.78324132657144,49.74741926198476,60.50632327642234,99.99999733408913
33,04557,3304557,3304557005122,8468.999997615814,100.0000002590241,99.54381932329852,100.0000002590241,98.79751415282954,99.74355160084087,100.0000002590241,3.854956889699679,4.331425408599898,71.60406741932093,54.90099713933887,18.23401979418122,63.93042190320557,82.36151965102181
33,04557,3304557,3304557005123,9850.999981880188,100.0000046362402,99.68602796143387,99.78998424776364,99.82047848461661,100.0000046362402,100.0000046362402,5.712908982968656,5.247308334219269,70.00249727716437,52.78767272648111,16.92133419637685,60.21557625208516,84.33200287399814
33,04557,3304557,3304557005124,8980.00003528595,100.0000001833541,96.63311632175464,99.143405558425,91.53220271400642,93.64921734377276,99.8287142458139,5.776524978864472,6.343151740293251,59.29371923375584,41.95624842141115,11.31262078997679,64.03436407344998,68.52918841177598
33,04557,3304557,3304557005125,9658.00001001358,100.0000003899913,99.85052430420183,99.62559077539481,94.5487720950041,98.54008238180541,100.0000003899913,4.322745115496218,7.690011657541618,80.02679169585463,64.8440204677172,26.5509153570747,59.70047272276133,93.84595737792552
33,04557,3304557,3304557005126,1256,99.99999990686774,99.73381303716451,95.90544879902154,99.13668998051435,99.67385029885918,99.4430665159598,6.112709629815072,7.647765922592953,62.82180019479711,42.59964168886654,10.63584198418539,57.14921907929238,90.09824474342167
33,04557,3304557,3304557005127,15832.9999601841,99.59076662780717,97.59610105538741,96.79460090701468,96.54359829728492,97.18217977206223,97.31927072280087,7.667113431671169,9.4730430690106,66.30087945814012,47.5460661094985,9.055841853842139,47.43435356358532,83.24706219136715
33,04557,3304557,3304557005128,8002.999991893768,100.0000013285899,93.9624428312527,99.6348988977843,95.17639915138716,97.20661307364935,99.57894707476953,5.948445106332656,12.13550898828544,66.61451491236221,47.93292998510879,9.267905936576426,61.71438928868156,93.14703966956586
33,04557,3304557,3304557005129,9709.000001907349,99.22014016192406,95.1051100040786,93.27520077349618,90.75845357729122,93.35323147242889,99.12053948501125,10.95775985741057,6.76993737288285,62.15782663493883,42.92688834539149,6.275582633679733,61.13335086556617,89.14874899201095
33,04557,3304557,3304557005130,8479.000008106232,99.99999967985786,99.44278908078559,99.99999967985786,95.04225388518535,95.95632865675725,99.99999967985786,6.596250296570361,5.558512912830338,65.30697202833835,43.70366709190421,9.751582297030836,57.19346932019107,96.27456637099385
33,04557,3304557,3304557005131,9766.999985218048,100.0000001688022,95.37958568544127,98.95289283595048,94.67230052105151,97.10826204973273,99.58511951263063,8.343248243909329,10.59304303489625,62.82234091195278,43.24581748223864,5.238856800133362,47.82650585111696,94.01260199956596
33,04557,3304557,3304557005132,11051.00000929832,100.0000000291038,99.82914579450153,98.77004399313591,93.77565306494944,96.09373277635314,99.31091045145877,5.007462948560715,6.669948413036764,69.61610236321576,48.05518868670333,6.591974676121026,59.76774121081689,91.24438902363181
33,04557,3304557,3304557005133,11060.00003099442,100.0000012980308,93.72823841986246,99.39129897975363,90.3515447222162,91.39380769920535,98.94745100173168,12.96521599579137,7.444295260938816,49.53026681178017,28.06427051691571,2.525021313340403,59.43147232719639,85.36493626888841
33,04557,3304557,3304557005134,13272.00000095367,99.83450555591844,96.86084276181646,99.22835875186138,89.5195018616505,91.15954859298654,97.10038632038049,11.98605799581856,9.393350078607909,46.14032581448555,24.53718419274082,2.261517581064254,52.76423148170579,83.22290796786547
33,04557,3304557,3304557005135,9310.999990701675,98.84949847182725,86.74352657108102,98.66193140915129,88.77474546898156,91.31696377589833,99.77953760826495,8.205658523365855,6.261680513853207,64.52795796649298,45.37519649456954,8.306229027220979,54.61074144550366,89.84499108046293
33,04557,3304557,3304557005136,9647.000013709068,99.19667908106931,96.57238236977719,98.91081250389107,93.63744700676762,95.91331553529017,96.06786462827586,10.3386796254199,9.070341414189897,58.14121289440664,42.47939846463851,5.222786264494061,65.89616327109979,77.61651811888441
33,04557,3304557,3304557005137,12120.00001811981,100.0000002008164,90.48951167787891,99.92557332443539,91.53115098306444,93.07362218096387,99.48710868193302,6.58668568066787,7.011124165728688,67.66575659130467,48.69134168111486,9.758429453358985,58.26772051659646,85.94188403803855
33,04557,3304557,3304557005138,8697.999988079071,99.73225156718399,98.90421416785102,98.36239791184198,69.74819639144698,69.9727032231749,96.33835075364914,15.87248268697294,6.011238606879488,30.00550412471057,12.23767837509513,.4143082594964653,78.41855707338254,66.76194537431002
33,04557,3304557,3304557005139,10471.00001740456,100.000000061118,97.63169049110729,99.66412618814502,94.95222963450942,95.81576623313595,100.000000061118,11.21064102044329,5.614298325963318,42.94639344880125,22.88908091722988,1.787510805297643,78.50914873415604,86.10670338384807
33,04557,3304557,3304557005140,10984.00003194809,99.10467243462335,95.98314714094158,91.88045141927432,78.51274843269493,87.60111833398696,97.45215105067473,11.71926563547459,8.955335943028331,54.71311575965956,36.57464949646965,13.3373563119676,72.85609956743428,81.94061685353518
33,04557,3304557,3304557005141,10784.00002384186,100.0000003317837,97.47283962205984,98.42739473679103,80.36127419909462,87.26932484423742,99.60897175478749,4.860284319147468,6.952725676819682,72.8450233960757,58.65445331146475,26.66897459712345,69.89150028675795,75.65836082212627
33,04557,3304557,3304557005142,12563.00000429153,99.10724822839256,96.67161875113379,88.54073506372515,65.29101755295414,75.69759131001774,99.34577485255431,8.326926958397962,6.651567693916149,59.74105610221159,40.39488863782026,10.78187877428718,65.6877843401162,81.99215601198375
33,04557,3304557,3304557005143,14107.0000038147,99.88688800949603,97.93296679854393,99.13529582554474,82.23646327387542,95.77168944524601,99.85634511103854,6.984134402591735,5.168918456183746,67.96447769738734,52.26744914543815,21.86309136159252,68.00953798083356,84.0911403298378
33,04557,3304557,3304557005144,15629.00000715256,99.84875292575452,97.47774661809672,99.7321601054864,98.56213946186472,98.71338573575485,99.44568441424053,5.666546290740371,3.37720520037692,74.22762487622094,58.30258994465112,22.89655860804487,68.79419904507813,82.54461027681828
33,04557,3304557,3304557005145,11396.00001168251,99.4359162679757,98.98814147309167,99.24120404029964,97.1455243168748,98.1572155476897,98.14663972210838,10.93973212846322,10.24851064212271,52.36485766217811,33.71066390027408,3.279789868975058,65.29489237400412,84.12593199172989
33,04557,3304557,3304557005146,10097.00000786781,99.85623785178177,97.33803306589834,98.14605955616571,84.6585831430275,88.3465790131595,99.07206048374064,5.591699184151366,7.81038812128827,67.17282606696244,48.49346067639999,12.34422725683544,64.69055597844999,84.29828467778862
33,04557,3304557,3304557005147,15182.99998235703,99.85463979537599,98.13586990931071,97.40373039385304,77.41575202089734,91.2188496789895,99.24017052398995,2.236011339118704,6.365957978414372,82.62694040167844,71.31183959718328,42.08355761948042,65.63904240319971,97.41857005283237
33,04557,3304557,3304557005148,9044.00003862381,98.39951156754978,98.22317906073295,97.00961008784361,80.42140260222368,91.74839599872939,96.8511299462989,4.700305341975763,7.111203204840422,74.73820509039797,60.90221618651412,25.60377283080015,65.44830722923507,92.84024204243906
33,04557,3304557,3304557005149,12467.99998617172,99.99999962747097,99.82080296613276,99.39660528907552,91.36093125562184,99.24753536470234,99.70255640801042,2.220508572645485,5.4040624469053,84.43165201460943,72.14346483233385,35.05234359472524,62.14602910913527,90.37017934024334
33,04557,3304557,3304557005150,12370.99999427795,99.99999998835847,99.99999998835847,99.99999998835847,92.50683878199197,97.40548389381729,99.82820777222514,1.854983705561608,5.630674964049831,82.14543461217545,66.16861763468478,22.88576730643399,62.60698757250793,92.24549410864711
33,04557,3304557,3304557005151,8774.000014781952,99.71455684280954,99.71455684280954,99.57726323627867,85.0772675126791,97.09318821551278,100.0000003434252,4.817901010392234,7.977788930293173,76.07093640908715,56.94032662140671,21.04291949071921,60.6171024395735,91.05486301705241
33,04557,3304557,3304557005152,13064,99.81713644228876,99.81713644228876,98.92436447553337,83.00756993121468,89.31232519680634,99.08692004391924,5.309339833911508,7.073795725591481,68.95683650072897,53.63396447355626,18.43021594104357,60.54353566141799,80.37300813011825
33,04557,3304557,3304557005153,12714.00001096725,99.5475423958851,98.13757619995158,97.79145719658118,94.07425363024231,95.80143416242208,99.30429346568417,8.475372663815506,6.327111419523135,67.59502774802968,50.71669266326353,14.45997813716531,64.89267453434877,89.42203312180936
33,04557,3304557,3304557005154,11956.99998140335,99.99999999708962,96.98460290965158,98.4472901764093,94.91809335013386,97.52649147703778,98.60432079003658,7.845450344029814,6.935058074304834,69.16646240861155,51.96430567302741,14.93802670156583,64.18149303644896,94.09265317954123
33,04557,3304557,3304557005155,9613.000047206879,100.0000000291038,97.76917824638076,99.89939015940763,91.51661680079997,97.56674368982203,99.81246456154622,5.372694577090442,5.586337769636884,78.78960167581681,61.23994433728512,20.99324890587013,59.4435950886691,84.81380706652999
33,04557,3304557,3304557005156,10914.99998283386,99.49674546369351,98.55856883223169,99.49674546369351,92.88945178850554,98.3832111058291,99.84543836326338,2.964522875845432,4.661192814819515,81.02785453083925,67.08800754277036,30.62566418084316,57.3500097845681,89.78530103340745
33,04557,3304557,3304557005157,13997.00002622604,99.70875747385435,92.17840058263391,92.59023535996675,44.58337569376454,68.67371222469956,99.05181737267412,9.795568347908556,3.568976253154688,61.19196799700148,42.87915457971394,13.80271598463878,78.40206052642316,69.71478168852627
33,04557,3304557,3304557005158,9871.999997615814,100.0000001222361,98.81363936583512,99.38282709917985,95.14897893532179,98.46566895139404,100.0000001222361,0,3.169080929365009,94.89279892295599,89.40106285153888,67.30028118909104,66.63402569829486,92.99644539132714
33,04557,3304557,3304557005159,10412.00001382828,100.0000000909495,99.17244955213391,99.80234522154205,78.40312537737191,89.96526581831858,99.50048359823995,1.107989360025385,2.360817645967472,91.41707220405806,86.20588693011086,64.86826534091961,67.32208290777635,93.87928368523717
33,04557,3304557,3304557005160,9145.000042915344,100.0000002095476,98.11599913518876,100.0000002095476,86.55908103100955,99.82227238360792,99.75954841356725,.8467373205348849,2.492237777914852,90.41241665254347,84.9872208898887,63.74240486184135,58.8367831252981,94.91307251155376
33,04557,3304557,3304557005161,8201.999992251396,99.20517564169131,94.3972849228885,98.21260811877437,89.16064910517889,99.99999991268851,99.55158441443928,2.21518251564703,3.006602453388041,84.70924415378249,79.52485718051321,56.81125017581508,60.153062099198,87.48548775911331
33,04557,3304557,3304557005162,14046.99999427795,99.99999983701855,97.70497506251559,99.84028685139492,93.89920211397111,99.99999983701855,99.99999983701855,.2644430380314589,2.828573767328635,94.71457357867621,91.14130614907481,71.86619271524251,64.74113595322706,98.0761619284749
33,04557,3304557,3304557005163,11338.99991989136,99.99999944120646,99.24720538547263,99.99999944120646,99.99999944120646,99.99999944120646,99.80854984605685,.603188225068152,3.361105732619762,92.71467392100021,85.1826628902927,62.9512217710726,62.00140120927244,91.16979576647282
33,04557,3304557,3304557005164,11890.99998342991,99.99999961582944,99.0520415478386,99.99999961582944,99.99999961582944,99.99999961582944,99.62154580280185,1.419770368374884,5.498153157532215,90.34634437120985,82.41786374128424,60.36517242246191,59.7773683082778,94.04494259506464
33,04557,3304557,3304557005165,11489.00000524521,91.19426819961518,89.42495700903237,66.27342008869164,46.80288863019086,74.53939662664197,97.8197984106373,10.65748157561757,7.178215478779748,53.4291994641535,37.07625997485593,15.53067825734615,70.07800675346516,81.92893727682531
33,04557,3304557,3304557005166,9983.000000715256,98.61731238488574,98.0962837144034,83.87940462853294,56.48513310879935,74.4974826782709,99.02414372481871,6.563253968488425,3.836958543979563,76.7111378692789,63.39525227085687,37.38496283767745,71.56006471632281,78.94074076320976
